cntry_code,year,proj_r1Gini_SSP1,proj_r1Gini_SSP2,proj_r1Gini_SSP3,proj_r1Gini_SSP4,proj_r1Gini_SSP5,proj_rmultiGini_SSP1,proj_rmultiGini_SSP2,proj_rmultiGini_SSP3,proj_rmultiGini_SSP4,proj_rmultiGini_SSP5,gini_std
GTM,2073,15,35.20805,65,65,15,15,29.684967,56.972763,61.593811,15,29.028011
GTM,2074,15,34.329288,65,65,15,15,28.764874,56.962719,61.685032,15,29.656246
GTM,2075,15,33.430626,65,65,15,15,27.822884,56.950455,61.775284,15,30.294168
GTM,2076,15,32.51503,65,65,15,15,26.862469,56.936245,61.864048,15,30.937883
GTM,2077,15,31.579405,65,65,15,15,25.88385,56.920269,61.950409,15,31.59012
GTM,2078,15,30.623621,65,65,15,15,24.882914,56.902092,62.035713,15,32.251728
GTM,2079,15,29.647461,65,65,15,15,23.859415,56.881714,62.119934,15,32.922676
GTM,2080,15,28.650791,65,65,15,15,22.813141,56.859138,62.203045,15,33.602909
GTM,2081,15,27.636238,65,65,15,15,21.747208,56.834614,62.284615,15,34.289181
GTM,2082,15,26.599617,65,65,15,15,20.661825,56.808254,62.364071,15,34.983845
GTM,2083,15,25.542078,65,65,15,15,19.55315,56.779705,62.44231,15,35.68758
GTM,2084,15,24.463465,65,65,15,15,18.420973,56.748966,62.519306,15,36.400379
GTM,2085,15,23.363638,65,65,15,15,17.26507,56.71603,62.59502,15,37.122211
GTM,2086,15,22.244194,65,65,15,15,16.087378,56.681011,62.669052,15,37.848648
GTM,2087,15,21.099377,65,65,15,15,15,56.64394,62.741039,15,38.583057
GTM,2088,15,19.932825,65,65,15,15,15,56.604675,62.811623,15,39.326313
GTM,2089,15,18.744432,65,65,15,15,15,56.563217,62.88076,15,40.078419
GTM,2090,15,17.53392,65,65,15,15,15,56.519562,62.94841,15,40.839355
GTM,2091,15,16.305468,65,65,15,15,15,56.473877,63.014275,15,41.605568
GTM,2092,15,15.05395,65,65,15,15,15,56.426151,63.078224,15,42.379887
GTM,2093,15,15,65,65,15,15,15,56.376236,63.140537,15,43.162933
GTM,2094,15,15,65,65,15,15,15,56.324127,63.201176,15,43.954731
GTM,2095,15,15,65,65,15,15,15,56.269817,63.260078,15,44.755306
GTM,2096,15,15,65,65,15,15,15,56.21349,63.317009,15,45.561996
GTM,2097,15,15,65,65,15,15,15,56.155121,63.371929,15,46.377003
GTM,2098,15,15,65,65,15,15,15,56.094559,63.424946,15,47.200764
GTM,2099,15,15,65,65,15,15,15,56.031796,63.476002,15,48.03331
GTM,2100,15,15,65,65,15,15,15,55.966835,63.52504,15,48.87468
HUN,2011,27.355345,27.339243,27.323965,27.321543,27.353134,26.491692,26.472471,26.452496,26.449739,26.489119,12.672249
HUN,2012,27.440077,27.59358,27.66181,27.67351,27.43803,26.71574,26.729151,26.748915,26.749422,26.713842,12.638227
HUN,2013,27.314604,27.64212,27.801384,27.827122,27.312521,26.631929,26.680771,26.743959,26.747635,26.630468,12.646821
HUN,2014,27.265701,27.773664,28.032301,28.07214,27.263504,26.650032,26.739632,26.85108,26.857988,26.648912,12.668595
HUN,2015,27.250036,27.944744,28.311279,28.365307,27.24769,26.715981,26.851669,27.016516,27.026764,26.715162,12.696933
HUN,2016,27.209145,28.110909,28.606754,28.671944,27.203831,26.76009,26.963186,27.201479,27.211571,26.756296,12.728827
HUN,2017,27.262829,28.276241,28.864305,28.948429,27.256639,26.844631,27.081261,27.361198,27.376331,26.841288,12.759714
HUN,2018,27.330616,28.463226,29.159222,29.25115,27.313032,26.952085,27.229362,27.564795,27.572044,26.936972,12.791857
HUN,2019,27.352713,28.610069,29.41597,29.520393,27.326357,27.011442,27.334146,27.722603,27.728029,26.988123,12.825436
HUN,2020,27.365353,28.75338,29.674892,29.794294,27.330612,27.066118,27.439541,27.883183,27.890175,27.035479,12.862599
HUN,2021,27.368044,28.892605,29.935331,30.072298,27.325233,27.115255,27.544807,28.045801,28.057871,27.078096,12.903207
HUN,2022,27.359154,29.031488,30.208311,30.368855,27.307446,27.166,27.65852,28.220993,28.24214,27.122946,12.934101
HUN,2023,27.33988,29.165697,30.482073,30.668633,27.279066,27.210136,27.771038,28.397179,28.430679,27.161358,12.968547
HUN,2024,27.309988,29.295137,30.756479,30.971399,27.23975,27.247173,27.882059,28.574175,28.623177,27.192698,13.006537
HUN,2025,27.269398,29.419695,31.031322,31.276913,27.189207,27.276777,27.991335,28.751709,28.8193,27.216377,13.04807
HUN,2026,27.217859,29.539234,31.306446,31.584795,27.126932,27.298359,28.098551,28.929581,29.018538,27.231503,13.093402
HUN,2027,27.135431,29.642841,31.579319,31.886442,27.037008,27.311649,28.204861,29.109509,29.221373,27.238981,13.134473
HUN,2028,27.041887,29.741299,31.852112,32.189888,26.934801,27.316381,28.308737,29.28932,29.426596,27.236843,13.179314
HUN,2029,26.937395,29.834673,32.124809,32.495018,26.820236,27.312529,28.410162,29.468987,29.634039,27.224751,13.227911
HUN,2030,26.821991,29.922997,32.397366,32.801636,26.693136,27.299946,28.509083,29.648449,29.843445,27.202286,13.280234
HUN,2031,26.695818,30.006395,32.669903,33.109829,26.553459,27.27865,28.605518,29.827873,30.054928,27.169228,13.336165
HUN,2032,26.559605,30.083193,32.948895,33.425678,26.401508,27.252058,28.701683,30.010721,30.272005,27.129206,13.391121
HUN,2033,26.41507,30.151205,33.222782,33.744457,26.244839,27.219194,28.790705,30.187574,30.492619,27.087255,13.449414
HUN,2034,26.259623,30.215271,33.497643,34.063107,26.07394,27.176805,28.878323,30.365744,30.713093,27.031828,13.510819
HUN,2035,26.093496,30.27549,33.773449,34.38168,25.889132,27.125011,28.964535,30.545179,30.933489,26.963173,13.575328
HUN,2036,25.916616,30.3318,34.050278,34.700459,25.690126,27.063572,29.04917,30.725981,31.154171,26.880836,13.643051
HUN,2037,25.722206,30.378527,34.330475,35.022087,25.469009,26.993959,29.133547,30.910295,31.377682,26.786592,13.710232
HUN,2038,25.5175,30.421358,34.611359,35.343609,25.234333,26.91497,29.216204,31.095531,31.601088,26.679195,13.78059
HUN,2039,25.302643,30.460403,34.892918,35.665112,24.986206,26.8267,29.29718,31.281675,31.824505,26.558727,13.854146
HUN,2040,25.077843,30.495712,35.175114,35.986656,24.724791,26.729263,29.376463,31.468668,32.048008,26.425272,13.930911
HUN,2041,24.843107,30.527098,35.458054,36.308533,24.449665,26.622561,29.453728,31.656639,32.271965,26.27824,14.010958
HUN,2042,24.595919,30.548561,35.744858,36.633568,24.156115,26.507416,29.528902,31.846436,32.497429,26.118608,14.092992
HUN,2043,24.339109,30.566309,36.032089,36.958668,23.849298,26.383167,29.602182,32.036804,32.723026,25.945749,14.178309
HUN,2044,24.072809,30.580503,36.319748,37.283932,23.529219,26.249901,29.673655,32.227741,32.948875,25.759619,14.266947
HUN,2045,23.797188,30.591145,36.607807,37.609413,23.195932,26.1077,29.743296,32.419197,33.175049,25.560183,14.358937
HUN,2046,23.511982,30.597744,36.896488,37.935528,22.848055,25.956194,29.810415,32.611454,33.40205,25.345745,14.45444
HUN,2047,23.213686,30.591631,37.189728,38.265511,22.47752,25.795942,29.874275,32.805695,33.631023,25.116817,14.552636
HUN,2048,22.906239,30.581991,37.483185,38.595726,22.093397,25.626711,29.936138,33.000225,33.860344,24.87392,14.654307
HUN,2049,22.589725,30.56896,37.776871,38.92625,21.695589,25.448553,29.996084,33.195049,34.090115,24.616901,14.7595
HUN,2050,22.264717,30.553123,38.071098,39.257488,21.284599,25.26202,30.05471,33.390522,34.320808,24.346256,14.868197
HUN,2051,21.992796,30.533529,38.365849,39.589565,20.951977,25.141735,30.110859,33.586628,34.552574,24.171427,14.956875
HUN,2052,21.716919,30.503044,38.664368,39.925007,20.614252,25.019024,30.164101,33.784344,34.786259,23.992245,15.047113
HUN,2053,21.436972,30.469166,38.962822,40.260662,20.270119,24.892889,30.215158,33.98196,35.020275,23.807123,15.139587
HUN,2054,21.153057,30.431963,39.261215,40.596622,19.919619,24.763391,30.264076,34.179489,35.254723,23.616049,15.23434
HUN,2055,20.865231,30.391531,39.559536,40.932941,19.562737,24.63056,30.310913,34.376911,35.489689,23.418987,15.331402
HUN,2056,20.573423,30.347244,39.857983,41.269928,19.200073,24.494244,30.354853,34.574467,35.72554,23.216589,15.430864
HUN,2057,20.276009,30.291525,40.158451,41.608982,18.833191,24.35478,30.395645,34.772488,35.962559,23.009398,15.532404
HUN,2058,19.9748,30.2327,40.458813,41.948498,18.459908,24.211973,30.434378,34.970367,36.200237,22.796055,15.636372
HUN,2059,19.669971,30.170919,40.759117,42.28857,18.080343,24.065931,30.471169,35.168167,36.438686,22.576624,15.742799
HUN,2060,19.361526,30.106253,41.05938,42.629269,17.694412,23.91667,30.506081,35.365902,36.678001,22.351011,15.851707
HUN,2061,19.049414,30.037979,41.359657,42.970657,17.303473,23.76403,30.538176,35.563641,36.918255,22.120747,15.963177
HUN,2062,18.732098,29.958876,41.660378,43.312859,16.910984,23.608177,30.567202,35.761074,37.15929,21.885752,16.07712
HUN,2063,18.411259,29.876951,41.961021,43.655682,16.512085,23.449051,30.594324,35.958412,37.401192,21.644381,16.193621
HUN,2064,18.087011,29.7924,42.261642,43.999229,16.106819,23.286734,30.619694,36.155716,37.644093,21.396635,16.312706
HUN,2065,17.759342,29.705259,42.562244,44.343533,15.695109,23.121218,30.643345,36.352989,37.888031,21.142439,16.434391
HUN,2066,17.428526,29.614771,42.862911,44.688736,15.278095,22.952728,30.66433,36.550327,38.133179,20.883049,16.55864
HUN,2067,17.094524,29.514812,43.164234,45.035072,15,22.781443,30.682598,36.747601,38.379498,20.618216,16.685247
HUN,2068,16.757221,29.412384,43.465549,45.38221,15,22.606949,30.699181,36.944866,38.626919,20.346704,16.814497
HUN,2069,16.416649,29.307592,43.766876,45.730209,15,22.429274,30.714167,37.142139,38.875523,20.068447,16.9464
HUN,2070,16.072903,29.200447,44.068222,46.079113,15,22.248474,30.727566,37.339428,39.125351,19.783415,17.080961
HUN,2071,15.726494,29.090363,44.369522,46.428768,15,22.065136,30.738628,37.536659,39.376232,19.493271,17.218018
HUN,2072,15.378962,28.973011,44.670151,46.778172,15,21.879433,30.747532,37.733696,39.628189,19.197454,17.357233
HUN,2073,15.028261,28.853378,44.970779,47.128464,15,21.690535,30.754848,37.930729,39.881367,18.894558,17.499102
HUN,2074,15,28.731613,45.271427,47.479698,15,21.49848,30.760675,38.127781,40.135826,18.58453,17.643633
HUN,2075,15,28.607691,45.57209,47.831886,15,21.303295,30.765003,38.324848,40.391594,18.267273,17.790827
HUN,2076,15,28.481369,45.872631,48.184536,15,21.107195,30.767485,38.521759,40.648075,17.946369,17.940092
HUN,2077,15,28.350674,46.171989,48.535458,15,20.909805,30.768356,38.718418,40.905315,17.619947,18.090643
HUN,2078,15,28.217936,46.471344,48.887318,15,20.709286,30.767754,38.915066,41.163853,17.286085,18.243792
HUN,2079,15,28.083162,46.770691,49.240158,15,20.505667,30.765684,39.111698,41.423725,16.944704,18.399548
HUN,2080,15,27.94644,47.07003,49.593987,15,20.298939,30.76219,39.308323,41.684952,16.595673,18.557905
HUN,2081,15,27.80765,47.369289,49.948082,15,20.092199,30.757135,39.504845,41.946678,16.244333,18.718065
HUN,2082,15,27.666134,47.667801,50.299774,15,19.884592,30.750748,39.70129,42.209091,15.887586,18.878971
HUN,2083,15,27.522686,47.966293,50.652439,15,19.673925,30.742924,39.897713,42.472843,15.523057,19.042414
HUN,2084,15,27.377354,48.264778,51.006104,15,19.460178,30.733677,40.094124,42.737976,15.150579,19.208397
HUN,2085,15,27.230227,48.563255,51.360779,15,19.24338,30.723063,40.290524,43.004494,15,19.376923
HUN,2086,15,27.08157,48.861687,51.715324,15,19.032131,30.71143,40.486866,43.271057,15,19.545799
HUN,2087,15,26.932465,49.159706,52.066219,15,18.823151,30.69886,40.683167,43.537983,15,19.712336
HUN,2088,15,26.781563,49.457718,52.418102,15,18.611296,30.6849,40.879459,43.806278,15,19.881271
HUN,2089,15,26.628952,49.75573,52.770992,15,18.396566,30.669601,41.075752,44.075977,15,20.052622
HUN,2090,15,26.47459,50.053749,53.124912,15,18.178961,30.652933,41.27206,44.347095,15,20.226397
HUN,2091,15,26.318995,50.351727,53.479343,15,17.963606,30.635468,41.468315,44.61903,15,20.401316
HUN,2092,15,26.163519,50.649384,53.832916,15,17.748217,30.617146,41.664421,44.891891,15,20.575903
HUN,2093,15,26.006355,50.947044,54.187504,15,17.530039,30.597479,41.860538,45.166172,15,20.752865
HUN,2094,15,25.847553,51.244728,54.543137,15,17.309082,30.576487,42.056683,45.441906,15,20.932219
HUN,2095,15,25.68713,51.542431,54.89983,15,17.085318,30.554171,42.252857,45.719112,15,21.11397
HUN,2096,15,25.525679,51.840084,55.257187,15,16.864143,30.531212,42.448982,45.997322,15,21.296785
HUN,2097,15,25.364641,52.137386,55.614315,15,16.642967,30.507381,42.644886,46.276596,15,21.479244
HUN,2098,15,25.202042,52.434723,55.972511,15,16.419075,30.48225,42.840839,46.557362,15,21.664068
HUN,2099,15,25.037893,52.732105,56.331814,15,16.192463,30.45583,43.036858,46.839668,15,21.851269
HUN,2100,15,24.872177,53.029522,56.692223,15,15.963116,30.428101,43.232929,47.12352,15,22.040861
IND,2011,37.923817,37.887066,37.860546,37.864933,37.919514,37.028835,36.986145,36.95369,36.958984,37.023834,7.5650949
IND,2012,37.571003,38.104156,38.479099,38.48605,37.58606,36.841217,37.29385,37.637966,37.682392,36.859455,7.6907096
IND,2013,37.209988,38.324707,39.091717,39.100079,37.223705,36.543476,37.503395,38.207348,38.289516,36.560013,7.8058467
IND,2014,36.569725,38.270412,39.43256,39.442932,36.582191,35.919109,37.389507,38.451759,38.572338,35.93404,7.9022074
IND,2015,36.130428,38.443386,40.018196,40.029758,36.141346,35.544987,37.555603,38.992119,39.150066,35.557953,8.0401821
IND,2016,35.689354,38.683159,40.687042,40.700733,35.69907,35.179264,37.807888,39.632965,39.829403,35.190697,8.195425
IND,2017,35.684246,38.968678,41.270283,41.330307,35.69326,35.257961,38.124313,40.216,40.464233,35.268463,8.3140755
IND,2018,35.673752,39.276028,41.899914,41.998772,35.675499,35.337185,38.471783,40.854656,41.145889,35.339134,8.438796
IND,2019,35.650444,39.564445,42.495808,42.658489,35.658543,35.407932,38.801159,41.452534,41.81707,35.418083,8.5695724
IND,2020,35.626755,39.846035,43.075607,43.321735,35.653999,35.485001,39.126877,42.030827,42.492531,35.519173,8.7083817
IND,2021,35.601273,40.118008,43.636677,43.986706,35.660698,35.566509,39.445469,42.586353,43.170078,35.640877,8.8549051
IND,2022,35.580173,40.384624,44.19508,44.677055,35.684921,35.667713,39.762123,43.130981,43.867569,35.798576,9.000905
IND,2023,35.553177,40.637558,44.729336,45.363129,35.715935,35.768009,40.06649,43.646236,44.559856,35.971275,9.1554031
IND,2024,35.5191,40.87598,45.238537,46.044083,35.752323,35.865856,40.357384,44.131023,45.245914,36.157188,9.3186884
IND,2025,35.476925,41.09914,45.721931,46.719246,35.792545,35.959873,40.633804,44.584419,45.924938,36.354397,9.4910927
IND,2026,35.427761,41.307255,46.180767,47.382969,35.837318,36.051289,40.895897,45.007896,46.590137,36.563709,9.672514
IND,2027,35.371067,41.503891,46.631889,47.994312,35.885101,36.158035,41.150681,45.413185,47.211361,36.801929,9.8537264
IND,2028,35.303375,41.683487,47.055447,48.597836,35.931202,36.257072,41.388489,45.784908,47.823109,37.044605,10.045536
IND,2029,35.22374,41.845539,47.450844,49.193241,35.973392,36.347118,41.608608,46.122334,48.425007,37.288956,10.248333
IND,2030,35.131016,41.989479,47.81741,49.780148,36.009075,36.426678,41.810249,46.424641,49.016594,37.531788,10.462489
IND,2031,35.028137,42.115875,48.156151,50.359478,36.040665,36.49918,41.993965,46.693012,49.598957,37.775913,10.687516
IND,2032,34.929211,42.228592,48.479393,50.937729,36.07999,36.579994,42.166912,46.93671,50.178272,38.03405,10.917356
IND,2033,34.820732,42.314342,48.761589,51.501904,36.125446,36.653961,42.310696,47.130939,50.740719,38.304745,11.158933
IND,2034,34.689095,42.397644,49.042385,52.070721,36.134521,36.704578,42.454773,47.323475,51.308857,38.536694,11.410187
IND,2035,34.533619,42.478619,49.321838,52.644218,36.106468,36.730888,42.59919,47.514385,51.882729,38.728878,11.671224
IND,2036,34.359196,42.558617,49.601555,53.223595,36.048077,36.738605,42.74548,47.705593,52.463764,38.889236,11.94097
IND,2037,34.181854,42.641487,49.891602,53.812714,35.974064,36.738998,42.901703,47.905796,53.05706,39.027538,12.214929
IND,2038,33.979214,42.722317,50.180492,54.406639,35.861538,36.712963,43.058384,48.104603,53.656246,39.124081,12.498828
IND,2039,33.750584,42.801235,50.468288,55.00547,35.709782,36.659603,43.215603,48.30209,54.26144,39.177979,12.792777
IND,2040,33.495354,42.878338,50.755047,55.609245,35.518139,36.578075,43.373405,48.498318,54.872692,39.188343,13.096884
IND,2041,33.220058,42.955288,51.042366,56.219284,35.295853,36.476009,43.533699,48.695194,55.49157,39.166,13.409703
IND,2042,32.939579,43.037407,51.339893,56.839695,35.055603,36.360775,43.704643,48.900814,56.122417,39.11581,13.728217
IND,2043,32.631371,43.118065,51.636566,57.465233,34.774303,36.215721,43.876396,49.105392,56.759548,39.020473,14.057026
IND,2044,32.294846,43.197441,51.932434,58.095993,34.451202,36.040073,44.04908,49.308998,57.403076,38.879066,14.396252
IND,2045,31.929457,43.275566,52.227543,58.732025,34.085556,35.833073,44.222713,49.511688,58.053055,38.690628,14.746016
IND,2046,31.542526,43.354134,52.523361,59.375042,33.68774,35.603313,44.39922,49.715214,58.711514,38.467331,15.104652
IND,2047,31.147409,43.438412,52.828106,60.030987,33.268223,35.353863,44.585453,49.926727,59.382828,38.208939,15.470507
IND,2048,30.722439,43.521793,53.132252,60.692406,32.804619,35.07164,44.772881,50.13752,60.060841,37.901524,15.847019
IND,2049,30.267067,43.60445,53.435848,61.359383,32.295998,34.755943,44.96162,50.347645,60.745659,37.543987,16.234329
IND,2050,29.78056,43.686367,53.738861,62.031849,31.741198,34.405804,45.151585,50.557072,61.437202,37.13488,16.632616
IND,2051,29.569233,43.769318,54.043171,62.711735,31.578226,34.381279,45.344891,50.768044,62.137756,37.187317,16.972317
IND,2052,29.359179,43.855324,54.35849,63.402302,31.413975,34.357372,45.547615,50.987984,62.850964,37.237843,17.315422
IND,2053,29.140646,43.941532,54.673832,64.099342,31.238335,34.325203,45.752567,51.207954,63.572086,37.277161,17.663937
IND,2054,28.913698,44.028065,54.98925,64.802963,31.051394,34.284775,45.959854,51.428028,64.301254,37.305325,18.017817
IND,2055,28.678328,44.115032,55.304783,65,30.853111,34.236038,46.16954,51.648239,65,37.322269,18.377003
IND,2056,28.441195,44.204014,55.621944,65,30.653204,34.186729,46.383442,51.870399,65,37.339317,18.739918
IND,2057,28.204424,44.295918,55.949284,65,30.451075,34.137283,46.607094,52.101261,65,37.353783,19.106293
IND,2058,27.959549,44.388527,56.276802,65,30.238031,34.079712,46.833336,52.332344,65,37.357414,19.477768
IND,2059,27.706663,44.481945,56.604507,65,30.014128,34.014019,47.062233,52.56366,65,37.350193,19.854307
IND,2060,27.44569,44.576199,56.932411,65,29.779196,33.940121,47.293797,52.795219,65,37.331955,20.23587
IND,2061,27.184906,44.673134,57.261791,65,29.545433,33.867626,47.530136,53.028542,65,37.316883,20.620539
IND,2062,26.925852,44.772903,57.599167,65,29.310703,33.79565,47.776997,53.269062,65,37.299892,21.008345
IND,2063,26.659126,44.873741,57.936783,65,29.065376,33.715767,48.02668,53.509872,65,37.272259,21.401007
IND,2064,26.384773,44.975788,58.274647,65,28.809404,33.627972,48.279289,53.750992,65,37.233898,21.79851
IND,2065,26.10272,45.079063,58.61277,65,28.542618,33.532181,48.534824,53.992424,65,37.184631,22.200829
IND,2066,25.825249,45.185886,58.951962,65,28.283388,33.442684,48.795975,54.235138,65,37.145847,22.605158
IND,2067,25.55567,45.298599,59.295448,65,28.029245,33.355747,49.06855,54.482525,65,37.107143,23.011889
