cntry_code,year,policy_both3_r1Gini_SSP1,policy_both3_r1Gini_SSP2,policy_both3_r1Gini_SSP3,policy_both3_r1Gini_SSP4
ESP,2029,31.507729,33.136841,36.239937,36.731453
ESP,2030,31.359266,33.09795,36.431721,36.957714
ESP,2031,31.202589,33.054085,36.623425,37.185337
ESP,2032,31.034304,32.998722,36.819031,37.419651
ESP,2033,30.859888,32.935436,37.011299,37.656822
ESP,2034,30.677465,32.867592,37.203827,37.894688
ESP,2035,30.487146,32.795311,37.39661,38.133183
ESP,2036,30.288969,32.718655,37.58952,38.37228
ESP,2037,30.082697,32.633858,37.786747,38.616077
ESP,2038,29.868797,32.544838,37.984188,38.860329
ESP,2039,29.647314,32.451706,38.18185,39.105011
ESP,2040,29.418369,32.35453,38.379745,39.350094
ESP,2041,29.182228,32.253376,38.577686,39.595753
ESP,2042,28.957493,32.158607,38.789089,39.853172
ESP,2043,28.725628,32.060028,39.00069,40.110924
ESP,2044,28.486704,31.95779,39.212505,40.369011
ESP,2045,28.24085,31.851915,39.424545,40.627422
ESP,2046,27.988531,31.742565,39.636646,40.886608
ESP,2047,27.748178,31.642094,39.86779,41.161697
ESP,2048,27.501181,31.538198,40.099129,41.437103
ESP,2049,27.247581,31.431015,40.3307,41.712841
ESP,2050,26.987621,31.320786,40.562599,41.988987
ESP,2051,26.738802,31.207514,40.794716,42.266006
ESP,2052,26.493971,31.096058,41.041729,42.555443
ESP,2053,26.245661,30.981575,41.288952,42.845192
ESP,2054,25.993994,30.86413,41.536407,43.135273
ESP,2055,25.739035,30.743822,41.784107,43.425701
ESP,2056,25.480755,30.620672,42.032063,43.716877
ESP,2057,25.212498,30.487209,42.288403,44.015148
ESP,2058,24.941126,30.350994,42.544956,44.313778
ESP,2059,24.6668,30.212141,42.801765,44.612797
ESP,2060,24.389513,30.070686,43.058846,44.91222
ESP,2061,24.108809,29.926605,43.316231,45.212368
ESP,2062,23.811361,29.770674,43.578693,45.517052
ESP,2063,23.51108,29.612209,43.841396,45.822147
ESP,2064,23.208057,29.451366,44.104378,46.127678
ESP,2065,22.902285,29.288164,44.367645,46.433662
ESP,2066,22.593386,29.122623,44.631283,46.740665
ESP,2067,22.271267,28.950388,44.902397,47.054825
ESP,2068,21.946505,28.775906,45.17379,47.369473
ESP,2069,21.619118,28.599249,45.445488,47.684643
ESP,2070,21.28919,28.420406,45.717495,48.000343
ESP,2071,20.957541,28.23988,45.989925,48.31731
ESP,2072,20.630581,28.065149,46.269619,48.642616
ESP,2073,20.301161,27.888365,46.549625,48.968506
ESP,2074,19.969332,27.709652,46.829956,49.295006
ESP,2075,19.635138,27.528973,47.110622,49.622131
ESP,2076,19.300861,27.347467,47.391712,49.950565
ESP,2077,18.985722,27.183062,47.676998,50.285561
ESP,2078,18.668348,27.016899,47.962605,50.621239
ESP,2079,18.348801,26.848984,48.24855,50.957615
ESP,2080,18.02709,26.679399,48.534832,51.294708
ESP,2081,17.706064,26.509438,48.821457,51.632732
ESP,2082,17.407227,26.357958,49.108532,51.972694
ESP,2083,17.1064,26.204906,49.395924,52.313393
ESP,2084,16.803537,26.050352,49.683628,52.654858
ESP,2085,16.498726,25.894379,49.971653,52.997101
ESP,2086,16.197144,25.738003,50.259827,53.338291
ESP,2087,15.933984,25.594419,50.543289,53.665264
ESP,2088,15.669111,25.449455,50.827034,53.992928
ESP,2089,15.402526,25.303219,51.111065,54.321312
ESP,2090,15.134229,25.15567,51.395386,54.650429
ESP,2091,14.867085,25.007401,51.679794,54.979008
ESP,2092,14.617726,24.86363,51.959934,55.299332
ESP,2093,14.366791,24.718613,52.240311,55.620335
ESP,2094,14.11434,24.572414,52.520931,55.942036
ESP,2095,13.860312,24.425066,52.801807,56.264458
ESP,2096,13.606622,24.276831,53.082798,56.58659
ESP,2097,13.363367,24.129419,53.361397,56.90316
ESP,2098,13.11862,23.9809,53.640202,57.220413
ESP,2099,12.872364,23.83128,53.919231,57.538368
ESP,2100,12.624626,23.680559,54.198494,57.857052
LKA,2011,34.120678,34.119267,34.119236,34.1147
LKA,2012,46.351589,46.371109,46.3881,46.456875
LKA,2013,46.605396,46.652214,46.694607,46.837646
LKA,2014,46.838135,46.9184,46.994282,47.212482
LKA,2015,47.027374,47.14793,47.265141,47.55965
LKA,2016,47.317951,47.41272,47.533733,47.919205
LKA,2017,47.080372,47.584034,48.004589,48.414322
LKA,2018,46.853542,47.797066,48.540981,48.96553
LKA,2019,46.605213,47.981438,49.045105,49.497105
LKA,2020,46.349689,48.154911,49.537964,50.029137
LKA,2021,46.100212,48.315186,50.008087,50.553059
LKA,2022,45.987595,48.445045,50.375439,51.023716
LKA,2023,45.867802,48.562981,50.728802,51.492111
LKA,2024,45.74007,48.668907,51.068066,51.957935
LKA,2025,45.603722,48.762661,51.393105,52.420887
LKA,2026,45.45929,48.844307,51.705536,52.873131
LKA,2027,45.289074,48.905464,52.011791,53.276993
LKA,2028,45.108086,48.954128,52.30368,53.676201
LKA,2029,44.915653,48.990234,52.581154,54.07056
LKA,2030,44.711006,49.013729,52.844154,54.459873
LKA,2031,44.496704,49.025749,53.095131,54.845886
LKA,2032,44.273636,49.025585,53.343674,55.232552
LKA,2033,44.04303,49.001305,53.560654,55.606197
LKA,2034,43.795288,48.972637,53.778275,55.982006
LKA,2035,43.530048,48.939606,53.996498,56.359879
LKA,2036,43.251507,48.903511,54.218208,56.742188
LKA,2037,42.96566,48.865463,54.454193,57.133774
LKA,2038,42.661766,48.823067,54.690746,57.527287
LKA,2039,42.339455,48.776329,54.92783,57.922638
LKA,2040,41.998489,48.725235,55.165413,58.319763
LKA,2041,41.64407,48.671192,55.406853,58.721867
LKA,2042,41.288609,48.617195,55.664497,59.135628
LKA,2043,40.914234,48.558895,55.922649,59.55114
LKA,2044,40.520683,48.496349,56.181297,59.968346
LKA,2045,40.107784,48.429493,56.440403,60.387192
LKA,2046,39.679794,48.359619,56.703468,60.811775
LKA,2047,39.246223,48.288345,56.981319,61.249065
LKA,2048,38.79306,48.212811,57.259682,61.688065
LKA,2049,38.320087,48.133045,57.538525,62.128723
LKA,2050,37.827187,48.049095,57.817841,62.571014
LKA,2051,37.453625,47.962265,58.101322,63.018478
LKA,2052,37.071846,47.871506,58.399174,63.47398
LKA,2053,36.680038,47.776581,58.697559,63.931175
LKA,2054,36.278259,47.677475,58.996468,64.390053
LKA,2055,35.866524,47.574196,59.295887,64.850601
LKA,2056,35.447842,47.468994,59.599667,65.31636
LKA,2057,35.017853,47.358921,59.916946,65.788353
LKA,2058,34.57819,47.244785,60.234825,66.262154
LKA,2059,34.128963,47.126606,60.553295,66.737762
LKA,2060,33.670105,47.004345,60.872353,67.215172
LKA,2061,33.205757,46.881401,61.195972,67.6987
LKA,2062,32.732178,46.756939,61.532726,68.189224
LKA,2063,32.249306,46.628529,61.870167,68.681755
LKA,2064,31.757177,46.496231,62.208286,69.176292
LKA,2065,31.255756,46.360004,62.547085,69.672844
LKA,2066,30.753208,46.224251,62.890095,70.177094
LKA,2067,30.250534,46.08984,63.243927,70.691238
LKA,2068,29.739012,45.951694,63.598534,71.207703
LKA,2069,29.218615,45.809822,63.953903,71.726494
LKA,2070,28.689375,45.664162,64.310043,72.24765
LKA,2071,28.161325,45.519619,64.669571,72.776176
LKA,2072,27.636024,45.377747,65.036659,73.313484
LKA,2073,27.102253,45.232281,65.404594,73.853432
LKA,2074,26.560026,45.083279,65.773361,74.396042
LKA,2075,26.009329,44.930649,66.142975,74.941368
LKA,2076,25.462433,44.779358,66.514755,75.492233
LKA,2077,24.918985,44.629288,66.89003,76.048714
LKA,2078,24.367464,44.475822,67.266197,76.608116
LKA,2079,23.807848,44.318897,67.643227,77.170479
LKA,2080,23.240099,44.158566,68.021141,77.735847
LKA,2081,22.675928,43.999821,68.40023,78.304443
LKA,2082,22.11166,43.841469,68.780159,78.875191
LKA,2083,21.539614,43.679813,69.16098,79.449074
LKA,2084,20.959669,43.514854,69.542694,80.026154
LKA,2085,20.371862,43.346653,69.925308,80.606468
LKA,2086,19.779146,43.180267,70.308594,81.187279
LKA,2087,19.177,43.014851,70.691887,81.767151
LKA,2088,18.566936,42.846256,71.076073,82.350311
LKA,2089,17.94886,42.674522,71.461151,82.936813
LKA,2090,17.322733,42.499592,71.847137,83.526703
LKA,2091,16.719812,42.327301,72.233833,84.118469
LKA,2092,16.132301,42.155788,72.620911,84.711029
LKA,2093,15.537565,41.981224,73.008888,85.307091
LKA,2094,14.935562,41.803627,73.397774,85.906708
LKA,2095,14.326246,41.62299,73.787575,86.509933
LKA,2096,13.725759,41.444298,74.178177,87.11554
LKA,2097,13.130018,41.26548,74.56958,87.722832
LKA,2098,12.52725,41.08374,74.961906,88.333878
LKA,2099,11.917369,40.899044,75.355148,88.94873
LKA,2100,11.300316,40.711334,75.749321,89.567444
THA,2011,42.956448,42.881531,42.785217,42.789845
THA,2012,41.551853,41.604019,41.661015,41.641651
THA,2013,41.339809,41.523861,41.746433,41.704807
THA,2014,41.350525,41.674305,42.07835,42.014759
THA,2015,41.119053,41.583084,42.175636,42.091717
THA,2016,40.74221,41.382782,42.188171,42.083836
THA,2017,40.487232,41.209763,42.141743,42.085426
THA,2018,40.265274,41.104965,42.216137,42.17165
THA,2019,39.992195,40.95982,42.249622,42.226257
THA,2020,39.695683,40.803467,42.285564,42.280331
THA,2021,39.376431,40.63726,42.32653,42.33773
THA,2022,39.026939,40.458172,42.381458,42.410782
THA,2023,38.654625,40.269505,42.440212,42.484573
THA,2024,38.25948,40.071774,42.503197,42.559265
THA,2025,37.841633,39.865433,42.570724,42.634995
THA,2026,37.402603,39.652634,42.646713,42.696201
THA,2027,36.938969,39.435307,42.744331,42.708469
THA,2028,36.453548,39.211205,42.848042,42.719986
THA,2029,35.946678,38.980869,42.958267,42.730888
THA,2030,35.418575,38.744831,43.075443,42.741276
THA,2031,34.872627,38.505676,43.203892,42.75425
THA,2032,34.314579,38.267784,43.355198,42.774971
THA,2033,33.751266,38.000103,43.47821,42.778866
THA,2034,33.172794,37.720394,43.599503,42.778667
THA,2035,32.579407,37.428757,43.71909,42.774342
THA,2036,31.973766,37.125118,43.840237,42.768475
THA,2037,31.35779,36.803925,43.970413,42.763012
THA,2038,30.728041,36.470997,44.099117,42.753654
THA,2039,30.084623,36.126385,44.22636,42.740372
THA,2040,29.427704,35.770111,44.35215,42.723145
THA,2041,28.759356,35.402431,44.479687,42.704491
THA,2042,28.079451,35.019508,44.614174,42.684769
THA,2043,27.386749,34.625092,44.747406,42.661263
THA,2044,26.681299,34.219257,44.879398,42.633949
THA,2045,25.963219,33.801975,45.010166,42.602806
THA,2046,25.236032,33.373249,45.142834,42.572247
THA,2047,24.501329,32.926868,45.279881,42.543053
THA,2048,23.754587,32.469124,45.415863,42.510265
THA,2049,22.99577,32.000076,45.550789,42.473869
THA,2050,22.224951,31.519764,45.684662,42.433815
THA,2051,21.445059,31.029758,45.822296,42.393883
THA,2052,20.654085,30.525419,45.966656,42.352196
THA,2053,19.851439,30.009932,46.110172,42.307007
THA,2054,19.037107,29.483259,46.252853,42.258289
THA,2055,18.21102,28.945419,46.394707,42.206001
THA,2056,17.378296,28.400055,46.541248,42.153496
THA,2057,16.53631,27.843132,46.694794,42.098003
THA,2058,15.682809,27.275211,46.847733,42.039009
THA,2059,14.817814,26.696295,47.00005,41.976494
THA,2060,13.941162,26.106321,47.151756,41.910389
THA,2061,13.061631,25.511381,47.307735,41.841915
THA,2062,12.176428,24.90876,47.469166,41.76833
THA,2063,11.279933,24.295317,47.630169,41.691105
THA,2064,10.372105,23.671078,47.790737,41.610207
THA,2065,9.4527893,23.035995,47.950863,41.525578
THA,2066,8.5364065,22.397781,48.112892,41.436665
THA,2067,7.6212444,21.754742,48.275543,41.343121
THA,2068,6.6950994,21.101114,48.437843,41.245701
THA,2069,5.7578626,20.436878,48.599785,41.144318
THA,2070,4.8094797,19.761932,48.761368,41.038937
THA,2071,3.8661544,19.083208,48.922565,40.924313
THA,2072,2.9258566,18.398926,49.081184,40.802383
THA,2073,1.9748487,17.704117,49.239449,40.67606
THA,2074,1.0130121,16.998779,49.39735,40.545277
THA,2075,.040281612,16.28282,49.554886,40.409977
THA,2076,-.92469913,15.563453,49.711208,40.262142
THA,2077,-1.8844408,14.83954,49.864674,40.105907
THA,2078,-2.8546619,14.105159,50.017742,39.944611
THA,2079,-3.8354383,13.360236,50.170418,39.778187
THA,2080,-4.8268747,12.604727,50.322701,39.606564
THA,2081,-5.8112245,11.845914,50.474258,39.421795
THA,2082,-6.7910905,11.083069,50.624546,39.228359
THA,2083,-7.7812462,10.309682,50.774418,39.029167
THA,2084,-8.7818356,9.5256939,50.923889,38.824142
THA,2085,-9.7929173,8.7310953,51.072937,38.61319
THA,2086,-10.795667,7.9345121,51.221825,38.391991
THA,2087,-11.793074,7.1354027,51.370674,38.163834
THA,2088,-12.800637,6.3257103,51.5191,37.929325
THA,2089,-13.818486,5.5053978,51.66711,37.688362
THA,2090,-14.84671,4.6743269,51.81469,37.440834
THA,2091,-15.86852,3.8422644,51.962021,37.18708
THA,2092,-16.887169,3.0083308,52.109264,36.928333
THA,2093,-17.915983,2.163723,52.256084,36.662743
THA,2094,-18.955002,1.3083853,52.402454,36.390198
THA,2095,-20.004404,.44219139,52.548382,36.110592
THA,2096,-21.046173,-.42506117,52.693527,35.82716
THA,2097,-22.084148,-1.2949454,52.837765,35.539635
THA,2098,-23.132292,-2.175606,52.981525,35.244831
THA,2099,-24.190685,-3.0671742,53.124817,34.94265
THA,2100,-25.259466,-3.9697731,53.267639,34.632957
GBR,2011,35.439495,35.417038,35.372101,35.367958
GBR,2012,35.042252,35.161285,35.261421,35.288189
GBR,2013,34.856159,35.120014,35.333305,35.390968
GBR,2014,34.788837,35.201748,35.536575,35.625275
GBR,2015,34.695583,35.26112,35.724464,35.844257
GBR,2016,34.580677,35.32267,35.938572,36.087543
GBR,2017,34.525345,35.356888,36.081768,36.272835
GBR,2018,34.504028,35.434811,36.282265,36.503719
GBR,2019,34.449146,35.48172,36.456856,36.710239
GBR,2020,34.384552,35.521683,36.631489,36.917183
GBR,2021,34.310001,35.554302,36.805538,37.12392
GBR,2022,34.250862,35.602676,37.009823,37.368122
GBR,2023,34.182758,35.644234,37.213867,37.612404
GBR,2024,34.105896,35.679192,37.417713,37.856743
GBR,2025,34.020561,35.707668,37.621353,38.101128
GBR,2026,33.927021,35.729824,37.824764,38.34549
GBR,2027,33.822861,35.744244,38.032829,38.57814
GBR,2028,33.710987,35.752674,38.240746,38.810673
GBR,2029,33.591747,35.755291,38.44857,39.043102
GBR,2030,33.465393,35.752251,38.656345,39.275406
GBR,2031,33.332081,35.743759,38.864109,39.507633
GBR,2032,33.18021,35.717991,39.070995,39.740257
GBR,2033,33.024437,35.682152,39.272102,39.975258
GBR,2034,32.8624,35.640972,39.473091,40.209808
GBR,2035,32.694366,35.594601,39.673962,40.443916
GBR,2036,32.520485,35.543098,39.874725,40.677711
GBR,2037,32.333282,35.474689,40.074501,40.911144
GBR,2038,32.140709,35.401379,40.274139,41.144146
GBR,2039,31.9429,35.323284,40.473644,41.376736
GBR,2040,31.74008,35.240501,40.673027,41.608921
GBR,2041,31.532547,35.153114,40.872314,41.840961
GBR,2042,31.319923,35.053852,41.073708,42.074841
GBR,2043,31.102806,34.950165,41.274948,42.308346
GBR,2044,30.881325,34.842216,41.476059,42.541485
GBR,2045,30.655666,34.730026,41.677036,42.774273
GBR,2046,30.426428,34.613815,41.878029,43.007412
GBR,2047,30.20203,34.492592,42.091164,43.249752
GBR,2048,29.973892,34.367378,42.304157,43.491795
GBR,2049,29.742111,34.238293,42.517025,43.733543
GBR,2050,29.50692,34.105564,42.729843,43.975063
GBR,2051,29.269146,33.969398,42.94278,44.217102
GBR,2052,29.041117,33.833843,43.168137,44.467621
GBR,2053,28.80998,33.694771,43.393383,44.717899
GBR,2054,28.575857,33.552231,43.618519,44.967953
GBR,2055,28.3388,33.406315,43.843559,45.217773
GBR,2056,28.099724,33.257423,44.068722,45.468102
GBR,2057,27.868809,33.110134,44.305016,45.725307
GBR,2058,27.635248,32.95966,44.541206,45.982327
GBR,2059,27.3992,32.806095,44.777294,46.239174
GBR,2060,27.160652,32.649467,45.013298,46.49585
GBR,2061,26.920177,32.490097,45.249378,46.752823
GBR,2062,26.681261,32.32943,45.492046,47.013271
GBR,2063,26.440105,32.165848,45.734615,47.273563
GBR,2064,26.196793,31.999474,45.977097,47.533714
GBR,2065,25.951311,31.830334,46.219501,47.793732
GBR,2066,25.704168,31.658712,46.461987,48.054169
GBR,2067,25.457708,31.486481,46.710205,48.31879
GBR,2068,25.209297,31.311628,46.958336,48.583302
GBR,2069,24.958958,31.134222,47.206387,48.84771
GBR,2070,24.70677,30.954252,47.454369,49.112019
GBR,2071,24.453474,30.772184,47.70237,49.376568
GBR,2072,24.205067,30.591846,47.952728,49.643028
GBR,2073,23.954912,30.409067,48.202999,49.909389
GBR,2074,23.703062,30.223965,48.453194,50.175671
GBR,2075,23.449564,30.036503,48.70332,50.441875
GBR,2076,23.196455,29.847383,48.953476,50.708347
GBR,2077,22.961496,29.662817,49.205887,50.976498
GBR,2078,22.725023,29.476053,49.458214,51.244576
GBR,2079,22.487082,29.287083,49.710464,51.512589
GBR,2080,22.2477,29.095993,49.962646,51.780552
GBR,2081,22.008789,28.903389,50.21487,52.048286
GBR,2082,21.784973,28.714813,50.469234,52.313732
GBR,2083,21.559864,28.524145,50.723518,52.579102
GBR,2084,21.333414,28.331446,50.97773,52.844406
GBR,2085,21.105705,28.136793,51.231876,53.109646
GBR,2086,20.879339,27.940907,51.48605,53.374226
GBR,2087,20.672422,27.750185,51.741741,53.633934
GBR,2088,20.464354,27.557516,51.997353,53.893536
GBR,2089,20.255129,27.362986,52.252899,54.153046
GBR,2090,20.044765,27.166557,52.508381,54.412476
GBR,2091,19.835247,26.969061,52.763798,54.671238
GBR,2092,19.638847,26.776224,53.019089,54.926292
GBR,2093,19.441389,26.581547,53.274292,55.181217
GBR,2094,19.242939,26.385082,53.52943,55.436031
GBR,2095,19.043442,26.186859,53.784504,55.690727
GBR,2096,18.844725,25.987556,54.039425,55.944473
GBR,2097,18.657242,25.791199,54.292786,56.19371
GBR,2098,18.4688,25.593121,54.546059,56.442768
GBR,2099,18.279392,25.393316,54.799255,56.691666
GBR,2100,18.089043,25.191778,55.052383,56.940407
USA,2011,40.481236,40.482773,40.478634,40.477928
USA,2012,40.103184,40.247719,40.378529,40.419186
USA,2013,40.097363,40.389378,40.626846,40.708897
USA,2014,40.098137,40.551472,40.903996,41.027496
USA,2015,40.122746,40.74683,41.222683,41.38773
USA,2016,40.153862,40.958595,41.569237,41.775387
USA,2017,40.29911,41.203053,41.911922,42.173828
USA,2018,40.426113,41.435646,42.251331,42.566029
USA,2019,40.522449,41.63488,42.559502,42.939434
USA,2020,40.607635,41.820744,42.858074,43.31395
USA,2021,40.681221,41.992985,43.147038,43.68861
USA,2022,40.749538,42.160332,43.445812,44.092529
USA,2023,40.806194,42.314507,43.735767,44.495548
USA,2024,40.851326,42.456028,44.017452,44.897469
USA,2025,40.88517,42.585312,44.29137,45.298115
USA,2026,40.90794,42.702793,44.557995,45.697273
USA,2027,40.900074,42.791527,44.804592,46.062618
USA,2028,40.881546,42.869267,45.044746,46.42625
USA,2029,40.852715,42.936394,45.278839,46.788139
USA,2030,40.813866,42.993256,45.50721,47.148243
USA,2031,40.765369,43.040253,45.730156,47.506611
USA,2032,40.72641,43.090919,45.964882,47.879162
USA,2033,40.679031,43.131168,46.193451,48.250278
USA,2034,40.621166,43.166065,46.421707,48.617451
USA,2035,40.553383,43.195812,46.649666,48.981014
USA,2036,40.476208,43.220577,46.87735,49.341335
USA,2037,40.39238,43.237476,47.109142,49.703316
USA,2038,40.300018,43.249687,47.340694,50.062534
USA,2039,40.199524,43.257381,47.572029,50.419281
USA,2040,40.091354,43.260704,47.803158,50.773834
USA,2041,39.975967,43.259792,48.034096,51.12648
USA,2042,39.856773,43.250732,48.269402,51.480228
USA,2043,39.731022,43.237705,48.504539,51.832462
USA,2044,39.599041,43.220913,48.739529,52.183411
USA,2045,39.461212,43.20042,48.97438,52.533283
USA,2046,39.317883,43.176365,49.209114,52.882339
USA,2047,39.1744,43.143497,49.455357,53.237106
USA,2048,39.025902,43.107288,49.701488,53.591305
USA,2049,38.872604,43.067898,49.947521,53.945091
USA,2050,38.714825,43.025463,50.193447,54.298634
USA,2051,38.5774,42.980049,50.439323,54.652126
USA,2052,38.444042,42.930023,50.691814,55.00795
USA,2053,38.308025,42.877316,50.944283,55.363937
USA,2054,38.169579,42.822025,51.196739,55.720215
