,year,AUT,BEL,BGR,BLR,BOL,BRA,CAN,CHL,CHN,COL,CRI,CZE,DEU,DNK,DOM,ECU,ESP,EST,FIN,FRA,GBR,GRC,GTM,HUN,IND,IRL,ISR,ITA,JAM,LTU,LUX,MEX,MLT,NLD,NZL,PAN,PER,PHL,POL,PRT,SVK,THA,USA
mSSP5,2035,27.303688,26.655983,43.078339,41.223408,41.1431680323,55.829044,30.886198,52.302223,38.334751,53.678665,32.2467234957,27.610401,30.888603,24.374258,52.717743,33.910633,31.424053,32.968689,25.861792,28.010492,32.929459,33.713242,45.123795,26.963173,38.728878,31.83828,35.767956,31.610079,58.281406,40.051495,27.30928,44.162594,26.60449,26.440645,32.3246,49.022884,46.409958,37.32021,35.854183,34.268726,34.610149,30.3513523383,44.146008
mSSP5,2036,27.246469,26.563946,43.287811,41.336369,40.2602488936,55.711079,31.055971,52.069038,37.871101,53.603058,31.5697613004,27.505621,30.881588,24.357506,52.83353,33.465363,31.342667,32.807739,25.812321,27.939445,32.863277,33.7019,44.166676,26.880836,38.889236,31.802546,35.666809,31.596647,58.004894,40.14492,27.273619,43.068672,26.458889,26.36344,32.259659,48.67794,46.236794,36.836174,35.698532,34.069908,34.876553,29.7220766878,44.251663
mSSP5,2037,27.178722,26.470844,43.471645,41.424068,39.4071481076,55.583908,31.221865,51.833511,37.396767,53.520836,30.9193709821,27.381413,30.863329,24.337749,52.944553,33.012115,31.258657,32.640934,25.751787,27.865465,32.795773,33.686157,43.185375,26.786592,39.027538,31.76454,35.565147,31.581619,57.719818,40.221272,27.240358,41.952923,26.303745,26.281143,32.191448,48.333492,46.048248,36.341869,35.526886,33.869751,35.122597,29.1185960184,44.346966
mSSP5,2038,27.101078,26.369436,43.628635,41.484867,38.5828586351,55.438339,31.382566,51.590385,36.902351,53.421741,30.2945095508,27.241013,30.834774,24.313488,53.042782,32.53891,31.165556,32.467731,25.682217,27.782824,32.723442,33.658806,42.1931651833,26.679195,39.124081,31.719391,35.459324,31.558804,57.421516,40.280392,27.202938,40.8428103347,26.137667,26.190071,32.118206,47.979221,45.833542,35.825817,35.342178,33.657135,35.352253,28.539852954,44.431015
mSSP5,2039,27.013666,26.259729,43.760025,41.519077,37.7864074472,55.274029,31.538042,51.33963,36.388058,53.305328,29.6941749561,27.084764,30.796124,24.284811,53.128132,32.045437,31.063251,32.288052,25.603741,27.691519,32.646381,33.620079,41.2358841309,26.558727,39.177979,31.66736,35.349354,31.528173,57.109825,40.323193,27.161373,39.7784199878,25.960747,26.090248,32.039921,47.614975,45.5924,35.287621,35.144619,33.431988,35.566711,27.984833462,44.504639
mSSP5,2040,26.916622,26.141769,43.867062,41.527061,37.0168543764,55.090668,31.688328,51.081272,35.854164,53.171211,29.1174044791,26.912939,30.747587,24.251848,53.200569,31.53142,30.951689,32.101856,25.516533,27.591578,32.564716,33.570232,40.3123022455,26.425272,39.188343,31.608702,35.235275,31.489756,56.784645,40.35054,27.115715,38.7578687899,25.773104,25.981728,31.956644,47.24062,45.324593,34.726894,34.93438,33.194271,35.767014,27.4525650766,44.568638
mSSP5,2041,26.809458,26.01631,43.952358,41.510841,36.2732910072,54.890171,31.833416,50.81636,35.316013,53.021481,28.5632731898,26.72443,30.68869,24.214355,53.261517,31.002718,30.831745,31.909092,25.419476,27.483398,32.478764,33.510429,39.4212332151,26.27824,39.166,31.544712,35.11731,31.443707,56.446194,40.362492,27.06554,37.7793511335,25.574522,25.864456,31.868292,46.862595,45.035919,34.152065,34.709343,32.945465,35.952843,26.9421151946,44.623745
mSSP5,2042,26.692225,25.889215,44.018936,41.472759,35.5548396034,54.677197,31.973864,50.548466,34.768265,52.862015,28.0308924627,26.520081,30.619001,24.172115,53.315811,30.463646,30.711473,31.711632,25.311813,27.372065,32.392979,33.448364,38.5615324897,26.118608,39.11581,31.483261,34.998714,31.395878,56.097542,40.360943,27.017565,36.8411357793,25.368786,25.740074,31.77622,46.483238,44.72913,33.563637,34.469921,32.693062,36.123764,26.4525894419,44.671082
mSSP5,2043,26.565439,25.753967,44.064056,41.409134,34.860652072,54.44429,32.109005,50.272938,34.202225,52.684017,27.5194085528,26.300226,30.539633,24.125813,53.357048,29.90428,30.581869,31.507498,25.195589,27.25215,32.302902,33.375835,37.7320958109,25.945749,39.020473,31.415667,34.876133,31.340223,55.735176,40.345669,26.965538,35.9415627922,25.152477,25.606955,31.679161,46.094051,44.395515,32.952847,34.217735,32.428059,36.281986,25.9831301061,44.710594
mSSP5,2044,26.429131,25.610531,44.088547,41.32016,34.1899089623,54.19112,32.238873,49.989727,33.618164,52.487072,27.0280012255,26.064957,30.450687,24.075521,53.385178,29.3450543404,30.442844,31.296658,25.070847,27.123623,32.208607,33.292995,36.9318577932,25.759619,38.879066,31.342047,34.749557,31.276726,55.358917,40.317188,26.909466,35.0790406053,24.925568,25.465059,31.577135,45.694843,44.034733,32.319298,33.95282,32.150314,36.428242,25.5329146339,44.742836
mSSP5,2045,26.28335,25.458883,44.093208,41.206017,33.5418184986,53.917374,32.363548,49.698807,33.016243,52.27079,26.5558824421,25.814331,30.352261,24.021362,53.4002,28.8068114681,30.294331,31.0791,24.937649,26.986475,32.110195,33.200005,36.1597905562,25.560183,38.690628,31.262522,34.619026,31.205397,54.968636,40.276009,26.849375,34.2520432038,24.688065,25.314375,31.470167,45.285477,43.646484,31.662603,33.675163,31.859705,36.563126,25.1011541894,44.768345
mSSP5,2046,26.127356,25.299603,44.081715,41.073162,32.9156156451,53.625881,32.483047,49.402058,32.411289,52.038445,26.1022950956,25.548096,30.243723,23.962128,53.40406,28.288764085,30.137484,30.858631,24.79458,26.841135,32.008274,33.097839,35.4149024037,25.345745,38.467331,31.178427,34.484825,31.126137,54.566982,40.225216,26.785009,33.4591074249,24.442032,25.154196,31.35833,44.872875,43.238674,31.0168297628,33.384079,31.557016,36.68634,24.6870922727,44.787422
mSSP5,2047,25.961222,25.136871,44.056217,40.921642,32.3105612035,53.319397,32.598354,49.102394,31.797245,51.794159,25.6665117967,25.267031,30.124855,23.896532,53.400734,27.7901544332,29.978508,30.637016,24.641134,26.691868,31.907223,32.99263,34.6962365505,25.116817,38.208939,31.0963,34.349758,31.042931,54.156773,40.167637,26.721315,32.6988303691,24.19363,24.985273,31.243191,44.457638,42.811398,30.3960840122,33.080261,31.248045,36.798073,24.2900033937,44.800285
mSSP5,2048,25.785393,24.965816,44.012611,40.745464,31.7259409398,52.991398,32.70842,48.794922,31.166115,51.529751,25.2478337072,24.970209,29.996418,23.827127,53.384163,27.3102531867,29.809889,30.408752,24.47912,26.533892,31.802269,32.877563,34.0028698929,24.87392,37.901524,31.008413,34.210781,30.951729,53.732513,40.098389,26.653543,31.9698669185,23.934645,24.80727,31.1231,44.032364,42.3563,29.7993957869,32.763367,30.925816,36.898895,23.9091918013,44.807484
mSSP5,2049,25.599804,24.786327,43.951324,40.544609,31.1610647416,52.641514,32.813278,48.479549,30.517994,51.24477,24.8455894198,24.657541,29.858391,23.753948,53.354256,26.8483583848,29.631504,30.173805,24.308468,26.367105,31.693451,32.752686,33.3339118232,24.616901,37.543987,30.914791,34.067879,30.85247,53.293991,40.017712,26.581656,31.2709273565,23.664949,24.620071,30.998058,43.596825,41.872929,29.2258327172,32.433254,30.590097,36.989201,23.5439902644,44.809345
mSSP5,2050,25.404953,24.598688,43.872757,40.319077,30.615265803,52.269337,32.913078,48.156799,29.8797960525,50.938824,24.4591338806,24.329691,29.710745,23.677769,53.31097,26.4037944049,29.44339,29.934305,24.129812,26.19154,31.580915,32.618435,32.6885030859,24.346256,37.13488,30.815807,33.921528,30.745201,52.841038,39.925854,26.50601,30.6007750864,23.384449,24.423824,30.869108,43.150864,41.36087,28.6744985682,32.090034,30.241339,37.069775,23.1937589028,44.806202
mSSP5,2051,25.282969,24.452692,44.00391,40.389915,30.0878998381,52.057476,33.046612,47.827751,29.2678448365,50.764591,24.0878473555,24.151327,29.642323,23.598631,53.411488,25.9759109749,29.296036,29.696182,24.026854,26.057489,31.466648,32.545601,32.0658146738,24.171427,37.187317,30.756283,33.773605,30.671869,52.382008,39.987106,26.414381,29.9582244431,23.183105,24.277197,30.737873,42.698181,41.092667,28.1445318393,31.869854,29.964514,37.312557,22.8578840658,44.855431
mSSP5,2052,25.159269,24.309448,44.133247,40.458805,29.5783443201,51.841766,33.185989,47.494225,28.6810609204,50.588371,23.7311344356,23.971203,29.572037,23.517202,53.513664,25.5640822213,29.149673,29.45924,23.923304,25.925413,31.355618,32.475002,31.4650467631,23.992245,37.237843,30.702187,33.627399,30.598532,51.911572,40.052322,26.32593,29.3421385957,22.984838,24.128881,30.606726,42.23962,40.819458,27.635104418,31.649061,29.687399,37.558174,22.5357772574,44.905655
mSSP5,2053,25.03142,24.162199,44.259125,40.522709,29.0859977462,51.618034,33.325558,47.152748,28.1184092659,50.404858,23.3884230831,23.785067,29.498369,23.432226,53.613911,25.1677057544,28.998953,29.216043,23.816404,25.7894,31.241026,32.400944,30.8854276865,23.807123,37.277161,30.645741,33.477528,30.521996,51.426304,40.11552,26.234692,28.7514275362,22.781569,23.976223,30.470976,41.770428,40.536743,27.1454202863,31.422592,29.403713,37.803478,22.2268741046,44.954773
mSSP5,2054,24.899422,24.010914,44.381912,40.581814,28.6102789281,51.386284,33.465469,46.803211,27.5788974019,50.214012,23.0591637136,23.592978,29.421408,23.343716,53.712387,24.7862017866,28.843891,28.966478,23.706125,25.649458,31.122904,32.323505,30.3262129415,23.616049,37.305325,30.587032,33.323967,30.442316,50.925987,40.176929,26.140696,28.1850461506,22.573275,23.81921,30.330572,41.290367,40.244431,26.6747142763,31.190418,29.113317,38.049007,21.9306333694,45.003048
mSSP5,2055,24.763266,23.85556,44.501938,40.636276,28.1506263054,51.146446,33.605869,46.445461,27.0615736742,50.015732,22.7428283145,23.394926,29.341179,23.251682,53.809204,24.4190122847,28.684452,28.710474,23.592442,25.505562,31.001251,32.242748,29.7866842344,23.418987,37.322269,30.526112,33.166676,30.359505,50.41037,40.236767,26.043936,27.6419923703,22.359871,23.657795,30.185457,40.799221,39.942417,26.2222508747,30.952454,28.816082,38.295193,21.6465359996,45.050701
mSSP5,2056,24.624868,23.698723,44.619148,40.68486,27.7064972834,50.900429,33.747875,46.080402,26.5655255663,49.812622,22.4389095989,23.194475,29.259317,23.158197,53.905865,24.0656001535,28.520697,28.451555,23.478432,25.35993,30.878607,32.159721,29.2661485575,23.216589,37.339317,30.464472,33.007553,30.273382,49.879974,40.298843,25.944178,27.121305399,22.145056,23.493723,30.038382,40.300945,39.633289,25.7873230741,30.715061,28.513304,38.54414,21.3740842199,45.098557
mSSP5,2057,24.485231,23.544773,44.734283,40.728905,27.2773675917,50.649227,33.896702,45.709248,26.0898780904,49.606651,22.1469201915,22.990768,29.176767,23.06472,54.004448,23.7254484504,28.354841,28.189123,23.365154,25.217337,30.759037,32.078835,28.7639372992,23.009398,37.353783,30.405952,32.848915,30.186356,49.336311,40.363941,25.847582,26.6220640126,21.934208,23.329611,29.891054,39.795143,39.31741,25.3692512673,30.476997,28.209545,38.797424,21.1128006596,45.148983
mSSP5,2058,24.341499,23.38689,44.847363,40.76857,26.862730666,50.389698,34.046486,45.329422,25.6337922435,49.393242,21.8663918475,22.781017,29.091143,22.967928,54.101765,23.3980596288,28.184525,27.920166,23.248652,25.07095,30.636133,31.994867,28.2794053849,22.796055,37.357414,30.345425,32.686558,30.096226,48.776783,40.428097,25.748308,26.1433849299,21.718334,23.161169,29.739157,39.277912,38.991695,24.9673821861,30.233152,27.898684,39.052299,20.8622275162,45.199368
mSSP5,2059,24.193729,23.225088,44.958664,40.803993,26.46209705,50.121864,34.197426,44.940838,25.196463528,49.172352,21.5968747012,22.565346,29.002514,22.867897,54.19796,23.0829548109,28.009775,27.644743,23.128958,24.920792,30.509937,31.907917,27.8119304486,22.576624,37.350193,30.282999,32.520523,30.00305,48.201172,40.491516,25.646416,25.6844212492,21.497421,22.988411,29.582706,38.749077,38.65604,24.5810878801,29.983547,27.580639,39.309219,20.621925753,45.249931
mSSP5,2060,24.041862,23.059299,45.068359,40.835239,26.0749938174,49.845604,34.349598,44.543327,24.777120532,48.943848,21.3379365452,22.343712,28.910854,22.764599,54.293095,22.7796730867,27.83053,27.362799,23.006033,24.766808,30.380398,31.817989,27.3609120335,22.351011,37.331955,30.218678,32.350735,29.906805,47.609177,40.554295,25.54188,25.2443609504,21.271347,22.811251,29.42165,38.208347,38.310284,24.209764736,29.728086,27.255245,39.568439,20.3914743304,45.300793
mSSP5,2061,23.888268,22.892717,45.176971,40.858921,25.7009640139,49.561966,34.504036,44.137386,24.3750235693,48.710651,21.0891621366,22.116659,28.818703,22.661196,54.388393,22.4877708403,27.646267,27.07358,22.883154,24.611193,30.249632,31.72646,26.9257708206,22.120747,37.316883,30.153683,32.177818,29.80711,46.997189,40.616631,25.434595,24.8224254579,21.043634,22.632669,29.258373,37.660275,37.954533,23.8528325335,29.47047,26.925491,39.831135,20.1704694676,45.353008
mSSP5,2062,23.733383,22.728718,45.284988,40.877354,25.3395661175,49.271984,34.664082,43.723969,23.9894633738,48.474285,20.8501525318,21.883732,28.726688,22.55884,54.48555,22.2068211005,27.458384,26.77739,22.760649,24.457355,30.120241,31.636988,26.5059478847,21.885752,37.299892,30.090326,32.003166,29.70532,46.368641,40.678738,25.331213,24.4178682637,20.818201,22.455093,29.09358,37.103664,37.590199,23.5097335397,29.209286,26.595404,40.097733,19.9585239356,45.409245
mSSP5,2063,23.57443,22.560886,45.391872,40.891598,24.9903735178,48.973221,34.82579,43.301121,23.6197598494,48.230255,20.6205244461,21.644497,28.631805,22.45344,54.581955,21.9364129168,27.265827,26.474318,22.635073,24.299795,29.987635,31.544708,26.1009039766,21.644381,37.272259,30.025219,31.824749,29.600428,45.722717,40.740555,25.225275,24.029973606,20.587673,22.273237,28.924259,36.534824,37.215405,23.1799316369,28.942091,26.257797,40.367146,19.7552663785,45.466232
mSSP5,2064,23.411444,22.389212,45.497791,40.901741,24.6529740117,48.665611,34.989323,42.86874,23.2652608695,47.97847,20.3999096396,21.399029,28.534107,22.345024,54.6777,21.676150758,27.06859,26.164404,22.506454,24.138512,29.851831,31.449677,25.7101188301,21.396635,37.233898,29.958433,31.642555,29.49246,45.059155,40.802177,25.116816,23.6580552034,20.351982,22.087084,28.750412,35.953526,36.829987,22.862911485,28.668907,25.912556,40.63974,19.5603406626,45.524109
mSSP5,2065,23.24436,22.213633,45.602852,40.907764,24.3269693174,48.349052,35.154758,42.426666,22.9253411271,47.718788,20.1879543262,21.152832386,28.433554,22.233572,54.772839,21.4256539335,26.866589,25.847582,22.374743,23.97344,29.712769,31.351887,25.3330904939,21.142439,37.184631,29.889952,31.456512,29.381371,44.377628,40.863689,25.005806,23.3014550403,20.1196363045,21.896566,28.571968,35.359505,36.43375,22.5581777166,28.38962,25.559546,40.915665,19.373405253,45.58297
mSSP5,2066,23.073767,22.036583,45.710209,40.910145,24.0119746042,48.02557,35.322498,41.976387,22.599401032,47.456402,19.9843186066,20.9161079548,28.331142,22.121397,54.869808,21.1845560368,26.659496,25.520857,22.240387,23.806915,29.571554,31.252693,24.969334687,20.8909717952,37.145847,29.820631,31.265749,29.266756,43.676521,40.923782,24.892321,22.9595422028,19.897377437,21.704378,28.389412,34.759975,36.031796,22.2652541625,28.10257,25.201679,41.19381,19.1941326147,45.643665
mSSP5,2067,22.899668,21.860008,45.819366,40.908936,23.7076180379,47.695618,35.493317,41.518425,22.2868656527,47.191486,19.7886759231,20.6884912732,28.226931,22.008751,54.970013,20.9525044094,26.44878,25.18548,22.103245,23.641651,29.429653,31.155138,24.6183841766,20.6497994839,37.107143,29.751698,31.071215,29.149546,42.957939,40.982815,24.781126,22.6317117627,19.684767498,21.512049,28.202978,34.151638,35.622475,21.9836831079,27.808029,24.841642,41.473949,19.0222086388,45.708035
mSSP5,2068,22.721354,21.679585,45.928097,40.903675,23.413540342,47.356308,35.666378,41.050247,21.9871837027,46.918709,19.600712536,20.469631929,28.119902,21.893173,55.069901,20.7291596249,26.233099,24.84268,21.962996,23.472679,29.284529,31.054914,24.2797881778,20.4185006003,37.058159,29.681164,30.872702,29.029144,42.220455,41.041908,24.667433,22.3173837069,19.4813875982,21.315405,28.011856,33.530285,35.202168,21.713024577,27.506975,24.4736,41.757668,18.8573320923,45.773735
mSSP5,2069,22.538807,21.495272,46.036469,40.894367,23.1293943738,47.007549,35.841789,40.571716,21.6998265676,46.637932,19.4201270202,20.2591929919,28.010048,21.774666,55.169556,20.5141949925,26.012411,24.492432,21.81963,23.299953,29.136143,30.952023,23.9531117746,20.1966709329,36.998749,29.609053,30.670166,28.905535,41.463745,41.101124,24.551241,22.0160019113,19.2868370339,21.114382,27.815992,32.895668,34.770672,21.4528556459,27.199343,24.09741,42.045208,18.6992140901,45.840843
mSSP5,2070,22.35203,21.307072,46.144611,40.881031,22.8548447144,46.64925,36.019684,40.082726,21.4242873733,46.349072,19.2466297822,20.0568504948,27.897385,21.653233,55.269024,20.3072960795,25.786674,24.134718,21.673145,23.123457,28.984497,30.846489,23.6379353616,19.9839228188,36.928745,29.5354,30.463568,28.778715,40.6875,41.160561,24.432575,21.7270331571,19.1007324969,20.908983,27.615377,32.247543,34.327808,21.2027697812,26.885099,23.712978,42.33675,18.5475775892,45.909473
mSSP5,2071,22.162848,21.11805,46.258373,40.869797,22.5895672728,46.28323,36.200241,39.58638,21.1600800914,46.057774,19.0799425954,19.8622929346,27.783564,21.530609,55.370499,20.1081602506,25.558887,23.770861,21.523474,22.94689,28.831419,30.740677,23.3338541045,19.7798844653,36.872719,29.461901,30.253136,28.649881,39.892582,41.219463,24.31159,21.4499661871,18.9227073196,20.701838,27.411442,31.592213,33.881462,20.9623762052,26.561699,23.3360494177,42.631142,18.4021569027,45.980446
mSSP5,2072,21.970993,20.929665,46.375851,40.856907,22.3332489034,45.910244,36.383877,39.082916,20.906738682,45.763599,18.9197981543,19.6752207934,27.668526,21.406622,55.474998,19.9164962262,25.33091,23.400242,21.370539,22.772453,28.678083,30.637203,23.0404774205,19.5841993009,36.817318,29.390276,30.039818,28.520374,39.079151,41.27821,24.19293,21.1843108014,18.7524107528,20.493805,27.204119,30.926632,33.428051,20.731299285,26.230055,22.9754269889,42.928375,18.2626972349,46.055458
mSSP5,2073,21.774782,20.737413,46.493484,40.840164,22.0855870364,45.527172,36.570229,38.568386,20.6638162719,45.461288,18.7659396452,19.4953460766,27.550655,21.279703,55.579517,19.7320236556,25.097828,23.034825332,21.21438,22.594326,28.521456,30.531139,22.7574284766,19.3965253518,36.751938,29.317158,29.822294,28.387609,38.245277,41.337242,24.071777,20.9295969899,18.589507274,20.28133,26.991903,30.265796785,32.963097,20.5091779458,25.891277,22.6304052997,43.22966,18.1289542343,46.132217
